Category,City,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipMode,State,Sub_Category,SalesForecast,ShipStatus,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,IsShippingDelayed,DaysBetweenOrderAndShip,MonthsBetweenOrderAndShip,OrderYear,OrderMonth,OrderDay,ShipYear,ShipMonth,ShipDay,ProductID,CustomerID,ShipID,LocationID,DateKey
Office Supplies,Anaheim,William Brown,0.0,CA-2013-165330,92804,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case",14,1,West,31,Consumer,Same Day,California,Paper,41,Shipped On Time,Yes,30.98,45.0,10.0,33.8186,-117.9729,No,0,0,2013,12,12,2013,12,12,889,788,2728,10,2013-12-12
Office Supplies,Anaheim,William Brown,0.2,CA-2013-165330,92804,Ibico Laser Imprintable Binding System Covers,68,5,West,210,Consumer,Same Day,California,Binders,275,Shipped On Time,Yes,209.6,32.5,65.0,33.8186,-117.9729,No,0,0,2013,12,12,2013,12,12,895,788,2728,10,2013-12-12
Office Supplies,Anaheim,William Brown,0.2,CA-2013-165330,92804,Recycled Easel Ring Binders,11,3,West,36,Consumer,Same Day,California,Binders,47,Shipped On Time,Yes,35.81,31.3,11.0,33.8186,-117.9729,No,0,0,2013,12,12,2013,12,12,1329,788,2728,10,2013-12-12
Office Supplies,Anaheim,William Brown,0.0,CA-2013-165330,92804,Rogers Profile Extra Capacity Storage Tub,2,3,West,50,Consumer,Same Day,California,Storage,66,Shipped On Time,Yes,50.22,4.0,16.0,33.8186,-117.9729,No,0,0,2013,12,12,2013,12,12,1352,788,2728,10,2013-12-12
Office Supplies,Aurora,Fred McMath,0.2,US-2013-135720,80013,Tennsco Regal Shelving Units,-52,3,West,243,Consumer,Second Class,Colorado,Storage,319,Shipped Early,No,243.38,-21.3,76.0,39.6575,-104.7846,No,2,0,2013,12,12,2013,12,14,1545,291,4610,29,2013-12-12
Office Supplies,Columbus,Noel Staavos,0.2,CA-2013-162187,43229,Acco Perma 4000 Stacking Storage Drawers,-4,5,East,65,Corporate,Same Day,Ohio,Storage,85,Shipped On Time,No,64.96,-6.3,20.0,40.0839,-82.9726,No,0,0,2013,12,12,2013,12,12,70,575,2671,112,2013-12-12
Office Supplies,Columbus,Noel Staavos,0.2,CA-2013-162187,43229,"Belkin 325VA UPS Surge Protector, 6",24,4,East,387,Corporate,Same Day,Ohio,Appliances,507,Shipped On Time,Yes,387.14,6.3,120.0,40.0839,-82.9726,No,0,0,2013,12,12,2013,12,12,291,575,2671,112,2013-12-12
Office Supplies,Columbus,Noel Staavos,0.2,CA-2013-162187,43229,Elite 5 Scissors,2,2,East,14,Corporate,Same Day,Ohio,Supplies,18,Shipped On Time,Yes,13.52,12.5,4.0,40.0839,-82.9726,No,0,0,2013,12,12,2013,12,12,595,575,2671,112,2013-12-12
Office Supplies,Homestead,Lena Radford,0.2,US-2013-148803,33030,Steel Personal Filing/Posting Tote,7,3,South,85,Consumer,Same Day,Florida,Storage,112,Shipped On Time,Yes,85.22,8.8,27.0,25.4766,-80.4839,No,0,0,2013,12,12,2013,12,12,1494,460,4648,243,2013-12-12
Office Supplies,New York City,Janet Molinari,0.0,CA-2013-105816,10024,Advantus Push Pins,6,7,East,15,Corporate,Standard Class,New York,Fasteners,20,Shipped On Time,Yes,15.26,41.0,5.0,40.7864,-73.9764,No,6,0,2013,12,12,2013,12,18,121,350,1788,399,2013-12-12
Office Supplies,Smyrna,Cynthia Arntzen,0.2,US-2013-132857,37167,Prang Drawing Pencil Set,2,3,South,7,Consumer,Standard Class,Tennessee,Art,9,Shipped On Time,Yes,6.67,25.0,2.0,35.9656,-86.5048,No,6,0,2013,12,12,2013,12,18,1294,184,4601,553,2013-12-12
Office Supplies,Springfield,Steve Chapman,0.2,US-2013-151260,45503,Belkin F5C206VTEL 6 Outlet Surge,9,4,East,74,Corporate,First Class,Ohio,Appliances,96,Shipped Late,Yes,73.54,12.5,22.0,39.9528,-83.7804,Yes,3,0,2013,12,12,2013,12,15,301,712,4658,560,2013-12-12
Technology,Anaheim,William Brown,0.0,CA-2013-165330,92804,Microsoft Natural Ergonomic Keyboard 4000,25,4,West,120,Consumer,Same Day,California,Accessories,157,Shipped On Time,Yes,119.96,21.0,37.0,33.8186,-117.9729,No,0,0,2013,12,12,2013,12,12,1084,788,2728,10,2013-12-12
Technology,Aurora,Fred McMath,0.2,US-2013-135720,80013,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,30,5,West,120,Consumer,Second Class,Colorado,Accessories,157,Shipped Early,Yes,119.8,25.0,37.0,39.6575,-104.7846,No,2,0,2013,12,12,2013,12,14,910,291,4610,29,2013-12-12
Technology,Aurora,Fred McMath,0.2,US-2013-135720,80013,Jabra SPEAK 410,30,4,West,301,Consumer,Second Class,Colorado,Phones,394,Shipped Early,Yes,300.77,10.0,93.0,39.6575,-104.7846,No,2,0,2013,12,12,2013,12,14,930,291,4610,29,2013-12-12
Technology,New York City,Janet Molinari,0.0,CA-2013-105816,10024,AT&T CL83451 4-Handset Telephone,299,5,East,1030,Corporate,Standard Class,New York,Phones,1350,Shipped On Time,Yes,1029.95,29.0,320.0,40.7864,-73.9764,No,6,0,2013,12,12,2013,12,18,42,350,1788,399,2013-12-12
Technology,Vancouver,Anthony Rawles,0.2,CA-2013-160745,98661,AT&T TR1909W,23,3,West,302,Corporate,Second Class,Washington,Phones,396,Shipped Late,Yes,302.38,7.5,94.0,45.6418,-122.6251,Yes,5,0,2013,12,12,2013,12,17,45,55,2648,597,2013-12-12
Technology,Vancouver,Anthony Rawles,0.0,CA-2013-160745,98661,First Data FD10 PIN Pad,32,4,West,316,Corporate,Second Class,Washington,Accessories,414,Shipped Late,Yes,316.0,10.0,98.0,45.6418,-122.6251,Yes,5,0,2013,12,12,2013,12,17,664,55,2648,597,2013-12-12
Furniture,Jackson,Matthew Grinstein,0.0,CA-2013-139395,49201,Westinghouse Clip-On Gooseneck Lamps,9,4,Central,33,Home Office,Standard Class,Michigan,Furnishings,44,Shipped On Time,Yes,33.48,26.0,11.0,42.2545,-84.3875,No,6,0,2013,12,13,2013,12,19,1600,509,2306,258,2013-12-13
Furniture,New York City,Noel Staavos,0.0,CA-2013-169824,10009,Eldon 500 Class Desk Accessories,20,5,East,60,Corporate,Standard Class,New York,Furnishings,79,Shipped Early,Yes,60.35,33.0,19.0,40.7262,-73.9796,No,5,0,2013,12,13,2013,12,18,549,575,2788,397,2013-12-13
Furniture,Pasadena,Roy Französisch,0.0,CA-2013-136686,91104,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock,123,6,West,384,Consumer,Standard Class,California,Furnishings,503,Shipped Early,Yes,383.64,32.0,119.0,34.1678,-118.1261,No,4,0,2013,12,13,2013,12,17,879,655,2267,438,2013-12-13
Office Supplies,Columbus,Erin Creighton,0.0,US-2013-169369,31907,Xerox 1907,23,4,South,49,Consumer,Standard Class,Georgia,Paper,64,Shipped On Time,Yes,49.12,47.0,15.0,32.4779,-84.898,No,6,0,2013,12,13,2013,12,19,1682,269,4718,110,2013-12-13
Office Supplies,Jackson,Matthew Grinstein,0.0,CA-2013-139395,49201,Fellowes Desktop Hanging File Manager,7,2,Central,27,Home Office,Standard Class,Michigan,Storage,35,Shipped On Time,Yes,26.86,25.0,8.0,42.2545,-84.3875,No,6,0,2013,12,13,2013,12,19,639,509,2306,258,2013-12-13
Office Supplies,Jackson,Matthew Grinstein,0.0,CA-2013-139395,49201,Newell 333,4,5,Central,14,Home Office,Standard Class,Michigan,Art,18,Shipped On Time,Yes,13.9,26.0,4.0,42.2545,-84.3875,No,6,0,2013,12,13,2013,12,19,1138,509,2306,258,2013-12-13
Office Supplies,Lorain,Jim Mitchum,0.7,US-2013-108777,44052,Wilson Jones Century Plastic Molded Ring Binders,-14,3,East,19,Corporate,Same Day,Ohio,Binders,24,Shipped On Time,No,18.69,-76.7,5.0,41.4578,-82.171,No,0,0,2013,12,13,2013,12,13,1616,376,4531,321,2013-12-13
Office Supplies,New York City,Noel Staavos,0.0,CA-2013-169824,10009,Fiskars Home & Office Scissors,10,4,East,36,Corporate,Standard Class,New York,Supplies,47,Shipped Early,Yes,35.52,28.0,11.0,40.7262,-73.9796,No,5,0,2013,12,13,2013,12,18,667,575,2788,397,2013-12-13
Office Supplies,New York City,Noel Staavos,0.0,CA-2013-169824,10009,Sanford Pocket Accent Highlighters,5,7,East,11,Corporate,Standard Class,New York,Art,15,Shipped Early,Yes,11.2,43.0,4.0,40.7262,-73.9796,No,5,0,2013,12,13,2013,12,18,1409,575,2788,397,2013-12-13
Office Supplies,Pasadena,Roy Französisch,0.0,CA-2013-136686,91104,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,16,3,West,57,Consumer,Standard Class,California,Appliances,74,Shipped Early,Yes,56.52,28.0,17.0,34.1678,-118.1261,No,4,0,2013,12,13,2013,12,17,304,655,2267,438,2013-12-13
Technology,Columbus,Erin Creighton,0.0,US-2013-169369,31907,Case Logic 2.4GHz Wireless Keyboard,20,5,South,250,Consumer,Standard Class,Georgia,Accessories,328,Shipped On Time,Yes,249.95,8.0,78.0,32.4779,-84.898,No,6,0,2013,12,13,2013,12,19,419,269,4718,110,2013-12-13
Technology,Jackson,Matthew Grinstein,0.0,CA-2013-139395,49201,Jabra SPEAK 410,184,7,Central,658,Home Office,Standard Class,Michigan,Phones,862,Shipped On Time,Yes,657.93,28.0,204.0,42.2545,-84.3875,No,6,0,2013,12,13,2013,12,19,930,509,2306,258,2013-12-13
Technology,Lorain,Jim Mitchum,0.2,US-2013-108777,44052,Logitech G602 Wireless Gaming Mouse,77,6,East,384,Corporate,Same Day,Ohio,Accessories,503,Shipped On Time,Yes,383.95,20.0,119.0,41.4578,-82.171,No,0,0,2013,12,13,2013,12,13,1001,376,4531,321,2013-12-13
Furniture,Torrance,Rob Williams,0.2,CA-2013-142958,90503,Bretford CR4500 Series Slim Rectangular Table,42,4,West,1114,Corporate,Standard Class,California,Tables,1460,Shipped Late,Yes,1114.27,3.8,346.0,33.8397,-118.3542,Yes,7,0,2013,12,14,2013,12,21,365,641,2360,584,2013-12-14
Office Supplies,Riverside,Jasper Cacioppo,0.0,CA-2013-102792,92503,Crayola Colored Pencils,3,3,West,10,Consumer,Standard Class,California,Art,13,Shipped On Time,Yes,9.84,33.0,3.0,33.9208,-117.4589,No,6,0,2013,12,14,2013,12,20,473,355,1745,492,2013-12-14
Office Supplies,Torrance,Rob Williams,0.2,CA-2013-142958,90503,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Dark Blue",2,2,West,6,Corporate,Standard Class,California,Binders,8,Shipped Late,Yes,6.1,36.3,2.0,33.8397,-118.3542,Yes,7,0,2013,12,14,2013,12,21,71,641,2360,584,2013-12-14
Technology,Norman,Ken Heidel,0.0,CA-2013-100153,73071,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,25,4,Central,64,Corporate,Standard Class,Oklahoma,Accessories,84,Shipped Early,Yes,63.88,39.0,20.0,35.233,-97.4067,No,4,0,2013,12,14,2013,12,18,1071,441,1702,408,2013-12-14
Furniture,Jackson,Michael Chen,0.0,CA-2013-146143,39212,Executive Impressions 14,59,6,South,133,Consumer,Standard Class,Mississippi,Furnishings,175,Shipped Early,Yes,133.38,44.0,42.0,32.2435,-90.2612,No,5,0,2013,12,15,2013,12,20,618,522,2411,259,2013-12-15
Furniture,New York City,Pete Kriz,0.0,CA-2013-129126,10011,"GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198,4,East,397,Consumer,Standard Class,New York,Furnishings,520,Shipped Early,Yes,396.92,50.0,123.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,724,604,2150,398,2013-12-15
Furniture,San Diego,David Smith,0.2,CA-2013-146325,92037,"Global Task Chair, Black",-9,2,West,81,Corporate,First Class,California,Chairs,107,Shipped Late,No,81.42,-11.3,26.0,32.8455,-117.2521,Yes,3,0,2013,12,15,2013,12,18,765,211,2417,526,2013-12-15
Office Supplies,New York City,Pete Kriz,0.2,CA-2013-129126,10011,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,8,2,East,23,Consumer,Standard Class,New York,Binders,30,Shipped Early,Yes,23.12,33.8,7.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,75,604,2150,398,2013-12-15
Office Supplies,New York City,Pete Kriz,0.0,CA-2013-129126,10011,Advantus Rolling Storage Box,5,1,East,17,Consumer,Standard Class,New York,Storage,22,Shipped Early,Yes,17.15,27.0,5.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,124,604,2150,398,2013-12-15
Office Supplies,New York City,Pete Kriz,0.0,CA-2013-129126,10011,Avery 474,3,2,East,6,Consumer,Standard Class,New York,Labels,8,Shipped Early,Yes,5.76,49.0,2.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,179,604,2150,398,2013-12-15
Office Supplies,New York City,Pete Kriz,0.0,CA-2013-129126,10011,"OIC Colored Binder Clips, Assorted Sizes",11,6,East,21,Consumer,Standard Class,New York,Fasteners,28,Shipped Early,Yes,21.48,49.0,7.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,1181,604,2150,398,2013-12-15
Office Supplies,New York City,Pete Kriz,0.0,CA-2013-129126,10011,Strathmore Photo Frame Cards,7,2,East,15,Consumer,Standard Class,New York,Paper,19,Shipped Early,Yes,14.62,46.0,4.0,40.7402,-73.9996,No,5,0,2013,12,15,2013,12,20,1505,604,2150,398,2013-12-15
Office Supplies,San Diego,David Smith,0.0,CA-2013-146325,92037,"Tenex Personal Project File with Scoop Front Design, Black",35,10,West,135,Corporate,First Class,California,Storage,177,Shipped Late,Yes,134.8,26.0,42.0,32.8455,-117.2521,Yes,3,0,2013,12,15,2013,12,18,1532,211,2417,526,2013-12-15
Furniture,Detroit,Michael Paige,0.0,CA-2013-142335,48205,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,231,3,Central,1653,Corporate,Standard Class,Michigan,Tables,2166,Shipped Early,Yes,1652.94,14.0,513.0,42.4313,-82.9813,No,4,0,2013,12,16,2013,12,20,424,530,2349,148,2013-12-16
Furniture,Los Angeles,Benjamin Patterson,0.0,US-2013-116442,90004,"Eldon Expressions Wood Desk Accessories, Oak",4,2,West,15,Consumer,Standard Class,California,Furnishings,19,Shipped Late,Yes,14.76,29.0,4.0,34.0762,-118.3029,Yes,7,0,2013,12,16,2013,12,23,566,82,4558,322,2013-12-16
Furniture,Springfield,Mike Pelletier,0.5,US-2013-127334,97477,Bretford Rectangular Conference Table Tops,-305,3,West,564,Home Office,Standard Class,Oregon,Tables,739,Shipped On Time,No,564.19,-54.0,175.0,44.0611,-123.0153,No,6,0,2013,12,16,2013,12,22,367,544,4583,561,2013-12-16
Office Supplies,Cuyahoga Falls,Shahid Hopkins,0.7,CA-2013-113600,44221,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-1,3,East,2,Consumer,Second Class,Ohio,Binders,3,Shipped Early,No,2.21,-66.7,1.0,41.1401,-81.479,No,2,0,2013,12,16,2013,12,18,270,692,1912,128,2013-12-16
Office Supplies,Detroit,Michael Paige,0.0,CA-2013-142335,48205,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",80,3,Central,296,Corporate,Standard Class,Michigan,Storage,388,Shipped Early,Yes,296.37,27.0,92.0,42.4313,-82.9813,No,4,0,2013,12,16,2013,12,20,1327,530,2349,148,2013-12-16
Office Supplies,Fayetteville,Tony Chapman,0.0,CA-2013-100307,72701,Xerox 1958,9,3,South,19,Home Office,Standard Class,Arkansas,Paper,25,Shipped Early,Yes,19.44,48.0,6.0,36.052,-94.1534,No,4,0,2013,12,16,2013,12,20,1738,763,1705,182,2013-12-16
Office Supplies,Springfield,Mike Pelletier,0.2,US-2013-127334,97477,Belkin 5 Outlet SurgeMaster Power Centers,9,2,West,87,Home Office,Standard Class,Oregon,Appliances,114,Shipped On Time,Yes,87.17,10.0,27.0,44.0611,-123.0153,No,6,0,2013,12,16,2013,12,22,292,544,4583,561,2013-12-16
Furniture,Apple Valley,Pete Kriz,0.2,CA-2013-118332,92307,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,7,5,West,564,Consumer,Standard Class,California,Chairs,739,Shipped Late,Yes,563.92,1.2,175.0,34.5291,-117.2132,Yes,7,0,2013,12,17,2013,12,24,1199,604,1988,15,2013-12-17
Office Supplies,Chicago,Craig Carreira,0.8,US-2013-100419,60610,Cardinal Hold-It CD Pocket,-8,3,Central,5,Consumer,Second Class,Illinois,Binders,6,Shipped Late,No,4.79,-165.0,1.0,41.9033,-87.6336,Yes,4,0,2013,12,17,2013,12,21,408,177,4505,91,2013-12-17
Office Supplies,Goldsboro,Sandra Flanagan,0.2,CA-2013-130442,27534,Acco 6 Outlet Guardian Premium Surge Suppressor,3,3,South,35,Consumer,First Class,North Carolina,Appliances,46,Shipped Late,Yes,34.94,8.8,11.0,35.3664,-77.9221,Yes,3,0,2013,12,17,2013,12,20,51,670,2175,208,2013-12-17
Office Supplies,New York City,Keith Dawkins,0.0,US-2013-104794,10009,Stockwell Gold Paper Clips,2,2,East,4,Corporate,First Class,New York,Fasteners,5,Shipped Late,Yes,3.68,49.0,1.0,40.7262,-73.9796,Yes,3,0,2013,12,17,2013,12,20,1499,432,4518,397,2013-12-17
Technology,San Diego,Tanja Norvell,0.0,CA-2013-155446,92024,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,4,7,West,21,Home Office,Standard Class,California,Accessories,28,Shipped Late,Yes,21.21,21.0,7.0,33.0535,-117.2689,Yes,7,0,2013,12,17,2013,12,24,917,735,2557,525,2013-12-17
Furniture,San Francisco,Charles McCrossin,0.2,CA-2013-155530,94122,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,-326,6,West,2004,Consumer,Standard Class,California,Tables,2625,Shipped Early,No,2003.52,-16.3,621.0,37.7593,-122.4836,No,4,0,2013,12,18,2013,12,22,368,143,2562,530,2013-12-18
Office Supplies,Arlington,Adam Hart,0.2,CA-2013-147109,76017,Xerox 214,18,10,Central,52,Corporate,Standard Class,Texas,Paper,68,Shipped Early,Yes,51.84,35.0,16.0,32.6555,-97.1599,No,4,0,2013,12,18,2013,12,22,1801,5,2430,19,2013-12-18
Office Supplies,Carlsbad,Noel Staavos,0.2,CA-2013-131639,88220,"GBC Laser Imprintable Binding System Covers, Desert Sand",4,1,West,11,Corporate,Standard Class,New Mexico,Binders,15,Shipped On Time,Yes,11.42,33.8,4.0,32.4119,-104.2395,No,6,0,2013,12,18,2013,12,24,690,575,2193,76,2013-12-18
Office Supplies,Carlsbad,Noel Staavos,0.2,CA-2013-131639,88220,Ibico Plastic and Wire Spiral Binding Combs,4,2,West,13,Corporate,Standard Class,New Mexico,Binders,18,Shipped On Time,Yes,13.49,32.5,5.0,32.4119,-104.2395,No,6,0,2013,12,18,2013,12,24,897,575,2193,76,2013-12-18
Office Supplies,Detroit,Adrian Barton,0.0,CA-2013-117121,48205,GBC Ibimaster 500 Manual ProClick Binding System,4946,13,Central,9893,Consumer,Standard Class,Michigan,Binders,12963,Shipped Early,Yes,9892.74,50.0,3070.0,42.4313,-82.9813,No,4,0,2013,12,18,2013,12,22,686,7,1968,148,2013-12-18
Office Supplies,Seattle,Steve Carroll,0.0,CA-2013-155383,98115,"Personal Filing Tote with Lid, Black/Gray",13,3,West,47,Home Office,Standard Class,Washington,Storage,61,Shipped Early,Yes,46.53,28.0,14.0,47.6849,-122.2968,No,5,0,2013,12,18,2013,12,23,1258,711,2555,546,2013-12-18
Technology,Arlington,Adam Hart,0.2,CA-2013-147109,76017,WD My Passport Ultra 1TB Portable External Hard Drive,-6,3,Central,166,Corporate,Standard Class,Texas,Accessories,217,Shipped Early,No,165.6,-3.8,51.0,32.6555,-97.1599,No,4,0,2013,12,18,2013,12,22,1595,5,2430,19,2013-12-18
Furniture,Los Angeles,Henry Goldwyn,0.0,CA-2013-145919,90032,Seth Thomas 12 Clock w/ Goldtone Case,63,8,West,184,Corporate,Standard Class,California,Furnishings,241,Shipped Early,Yes,183.84,34.0,57.0,34.0818,-118.1753,No,5,0,2013,12,19,2013,12,24,1436,330,2408,324,2013-12-19
Furniture,Minneapolis,Justin Deggeller,0.0,CA-2013-147067,55407,Eldon 200 Class Desk Accessories,6,3,Central,19,Corporate,Standard Class,Minnesota,Furnishings,25,Shipped Early,Yes,18.84,32.0,6.0,44.9378,-93.2545,No,4,0,2013,12,19,2013,12,23,543,409,2429,365,2013-12-19
Furniture,Omaha,Parhena Norris,0.0,CA-2013-138597,68104,Hon Every-Day Series Multi-Task Chairs,113,3,Central,564,Home Office,First Class,Nebraska,Chairs,739,Shipped Late,Yes,563.94,20.0,175.0,41.2919,-95.9999,Yes,3,0,2013,12,19,2013,12,22,839,584,2295,422,2013-12-19
Furniture,Salem,Adrian Hane,0.5,CA-2013-145261,97301,Iceberg OfficeWorks 42 Round Tables,-264,5,West,377,Home Office,First Class,Oregon,Tables,495,Shipped Late,No,377.45,-70.0,118.0,44.949,-123.004,Yes,3,0,2013,12,19,2013,12,22,904,8,2395,517,2013-12-19
Furniture,San Diego,Jeremy Ellison,0.0,CA-2013-133795,92037,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",11,4,West,40,Consumer,Standard Class,California,Furnishings,52,Shipped On Time,Yes,39.92,28.0,12.0,32.8455,-117.2521,No,6,0,2013,12,19,2013,12,25,568,364,2223,526,2013-12-19
Office Supplies,Los Angeles,Henry Goldwyn,0.0,CA-2013-145919,90032,"Eureka Recycled Copy Paper 8 1/2 x 11, Ream",19,6,West,39,Corporate,Standard Class,California,Paper,51,Shipped Early,Yes,38.88,48.0,12.0,34.0818,-118.1753,No,5,0,2013,12,19,2013,12,24,605,330,2408,324,2013-12-19
Office Supplies,Los Angeles,Henry Goldwyn,0.0,CA-2013-145919,90032,Premier Electric Letter Opener,29,5,West,579,Corporate,Standard Class,California,Supplies,759,Shipped Early,Yes,579.3,5.0,180.0,34.0818,-118.1753,No,5,0,2013,12,19,2013,12,24,1297,330,2408,324,2013-12-19
Office Supplies,Morristown,Grace Kelly,0.0,CA-2013-101546,7960,GBC DocuBind TL300 Electric Binding System,843,2,East,1794,Corporate,Standard Class,New Jersey,Binders,2351,Shipped On Time,Yes,1793.98,47.0,557.0,40.7952,-74.4873,No,6,0,2013,12,19,2013,12,25,684,307,1725,380,2013-12-19
Office Supplies,New York City,Julie Kriz,0.0,CA-2013-150945,10009,Tennsco Double-Tier Lockers,117,4,East,900,Home Office,Second Class,New York,Storage,1179,Shipped Early,Yes,900.08,13.0,279.0,40.7262,-73.9796,No,2,0,2013,12,19,2013,12,21,1541,407,2487,397,2013-12-19
Office Supplies,Salem,Adrian Hane,0.2,CA-2013-145261,97301,Avery White Multi-Purpose Labels,5,4,West,16,Home Office,First Class,Oregon,Labels,21,Shipped Late,Yes,15.94,32.5,5.0,44.949,-123.004,Yes,3,0,2013,12,19,2013,12,22,271,8,2395,517,2013-12-19
Office Supplies,Salem,Adrian Hane,0.2,CA-2013-145261,97301,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,4,2,West,12,Home Office,First Class,Oregon,Paper,15,Shipped Late,Yes,11.65,32.5,3.0,44.949,-123.004,Yes,3,0,2013,12,19,2013,12,22,339,8,2395,517,2013-12-19
Office Supplies,Salem,Adrian Hane,0.2,CA-2013-145261,97301,Newell 312,2,4,West,19,Home Office,First Class,Oregon,Art,24,Shipped Late,Yes,18.69,12.5,5.0,44.949,-123.004,Yes,3,0,2013,12,19,2013,12,22,1115,8,2395,517,2013-12-19
Office Supplies,Salem,Adrian Hane,0.7,CA-2013-145261,97301,Vinyl Sectional Post Binders,-30,4,West,45,Home Office,First Class,Oregon,Binders,59,Shipped Late,No,45.24,-66.7,14.0,44.949,-123.004,Yes,3,0,2013,12,19,2013,12,22,1592,8,2395,517,2013-12-19
Office Supplies,Tamarac,Alan Haines,0.2,CA-2013-112697,33319,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",24,2,South,195,Corporate,Second Class,Florida,Appliances,255,Shipped Early,Yes,194.53,12.5,60.0,26.1848,-80.2406,No,2,0,2013,12,19,2013,12,21,53,13,1894,570,2013-12-19
Office Supplies,Tamarac,Alan Haines,0.7,CA-2013-112697,33319,GBC VeloBinder Electric Binding Machine,-169,7,South,254,Corporate,Second Class,Florida,Binders,333,Shipped Early,No,254.06,-66.7,79.0,26.1848,-80.2406,No,2,0,2013,12,19,2013,12,21,713,13,1894,570,2013-12-19
Office Supplies,Tamarac,Alan Haines,0.2,CA-2013-112697,33319,Premier Automatic Letter Opener,-204,5,South,961,Corporate,Second Class,Florida,Supplies,1260,Shipped Early,No,961.48,-21.3,299.0,26.1848,-80.2406,No,2,0,2013,12,19,2013,12,21,1296,13,1894,570,2013-12-19
